jump in first-quarter,1-37-1549184,903,jump
jump in food,1-37-9929856,532,jump
jump in fourth-quarter,1-16-3368320,930,jump
jump in its,1-60-4589184,520,jump
jump in march,1-18-1330304,547,jump
jump in net,1-8-2186368,2581,jump
jump in new,1-60-8156928,520,jump
jump in oil,1-59-518016,526,jump
jump in pre-tax,1-31-8757632,114.27,jump
jump in prices,1-63-8738176,529,jump
jump in profit,1-6-2896512,553,jump
jump in profits,1-20-323456,2040,jump
jump in quarterly,1-19-4759424,1573,jump
jump in revenue,1-23-68096,526,jump
jump in sales,1-19-4156288,535,jump
jump in second-quarter,1-18-8363648,886,jump
jump in the,1-6-6174848,703,jump
jump in third-quarter,1-15-2013696,171.36,jump
jump in u,1-50-1892096,535,jump
jump on the,1-36-7653504,529,jump
jump since a,1-41-4190336,532,jump
jump since april,1-57-7646208,2390,jump
jumped $0 0,01/06/7296,988,jump
jumped 0 0,1-2-7770240,1528,jump
jumped 0 0%,1-3-5946240,947,jump
jumped 0 cents,1-5-9905536,874,jump
jumped 0 per,1-17-3202944,853,jump
jumped 0 percent,1-3-6352384,1114,jump
jumped 0 points,1-26-785536,38.09,jump
jumped 0 to,1-6-9623424,865,jump
jumped 0% on,1-24-3222400,860,jump
jumped 0% to,1-6-5000192,914,jump
jumped as much,1-20-1566208,874,jump
jumped by 0,1-19-7582976,859,jump
jumped by 0%,1-26-775808,857,jump
jumped by a,1-67-8049920,841,jump
jumped in april,1-61-1262208,2702,jump
jumped more than,1-7-8655488,1246,jump
jumped on friday,1-50-5484160,841,jump
jumped on the,1-60-7670528,844,jump
jumped on thursday,1-26-4311936,853,jump
jumped on tuesday,1-53-6673408,844,jump
jumped on wednesday,1-45-6028928,850,jump
jumped the most,1-63-6201600,844,jump
jumped to $0,1-16-8001280,889,jump
jumped to 0,1-23-741760,853,jump
jumped to a,1-9-2305536,970,jump
jumped to an,1-67-4491904,844,jump
jumped to its,1-42-7451648,889,jump
jumping 0 0,1-29-8339328,31.55,jump
jumps 0 0,1-17-3682048,113,jump
jumps 0 0%,1-18-8441472,123,jump
jumps 0 as,1-20-707712,87.75,jump
jumps 0 points,1-18-4827520,2189,jump
jumps after earnings,1-53-6670976,104,jump
jumps to 0,1-22-2787072,146,jump
jumps to above,1-16-3779328,1900,jump
jumps to near,1-16-3964160,113,jump
june delivery jumped,1-56-3239424,1425,jump
markets dow jumps,1-20-3309952,21.51,jump
mortgage applications jumped,1-18-4024960,1530,jump
net income jumped,1-22-8789248,4298,jump
net profit jumped,1-5-2524416,2902,jump
new claims jumped,1-37-9618560,2623,jump
of a jump,1-38-138624,526,jump
of aid jumped,1-38-1410560,2860,jump
oil prices jumped,1-61-6201600,853,jump
per cent jump,1-20-3842560,786,jump
per share jumped,1-31-2468480,24.55,jump
percent jump from,1-25-6160256,526,jump
percent jump in,1-4-5345536,802,jump
prices have jumped,1-44-7796992,886,jump
prices jumped above,1-66-9180800,2640,jump
profit jumped 0,1-8-3806080,868,jump
profit jumped 0%,1-8-4338688,48.37,jump
profit jumped by,1-13-8774656,93.6,jump
profit jumped to,1-60-4992896,841,jump
profits jumped 0,1-14-6615040,32.23,jump
rate jumped to,1-69-6503168,844,jump
rate jumps to,1-43-7142784,113,jump
retail sales jumped,1-49-7792128,2335,jump
revenue jumped 0,1-12-7154944,56.82,jump
sales jumped 0,1-16-7984256,868,jump
sales jumped 0%,1-25-3565312,860,jump
sales jumped by,1-20-4710784,862,jump
sales jumped to,1-16-4170880,162.6,jump
shares jump after,1-47-9416704,532,jump
shares jump on,1-28-9883648,529,jump
shares jumped $0,1-19-1675648,877,jump
shares jumped 0,1-5-8079104,922,jump
shares jumped 0%,1-6-5929216,896,jump
shares jumped by,1-60-4786176,841,jump
shares jumped more,1-14-4949120,907,jump
shares jumped nearly,1-19-4834816,859,jump
shares jumped on,1-28-9589376,856,jump
shares jumped the,1-53-4365440,847,jump
shares jumped to,1-24-2996224,859,jump
stock average jumped,1-23-5914624,901,jump
stock jumped 0,1-19-542336,850,jump
stock market jumped,1-53-3944704,847,jump
stocks jumped on,1-17-5639808,2187,jump
stocks-wall st jumps,1-55-6216192,300,jump
that earnings jumped,1-17-1571072,106.92,jump
the big jump,1-20-321024,520,jump
the biggest jump,1-16-6931200,559,jump
the contract jumped,1-63-5795456,2615,jump
the dow jumped,1-12-8884096,1847,jump
the euro jumped,1-42-1510272,1796,jump
the huge jump,1-41-2084224,547,jump
the index jumps,1-18-3256448,1768,jump
the jump in,1-23-1751040,595,jump
the largest jump,1-41-4187904,532,jump
the nasdaq jumped,1-64-8988672,1164,jump
the shares jumped,1-7-5012352,877,jump
the stock jumped,1-5-9903104,895,jump
their biggest jump,1-31-4572160,70.96,jump
third-quarter earnings jumped,1-15-7889408,42.56,jump
third-quarter profit jumped,1-13-980096,30.58,jump
to a jump,1-71-274816,520,jump
to jump from,1-72-321024,520,jump
to jump in,1-38-2429568,547,jump
unemployment rate jumped,1-57-2286080,1907,jump
unemployment rate jumps,1-24-4102784,1203,jump
whose shares jumped,1-28-6092160,859,jump
with a jump,1-36-3382912,541,jump
with volume jumping,1-42-2923264,621,jump
leaped 0 0 0,1-19-8560640,50.35,leap
leaped 0 0 points,1-21-1670784,37.76,leap
adjusted for leap,1-42-5827072,502,leap
an unexpected leap,1-20-3027840,418,leap
car sales leap,1-41-9042176,108,leap
crude oil leaped,1-12-7852928,29.87,leap
leap in march,1-43-3409664,105,leap
leap in the,1-57-9983360,105,leap
leaped 0 0,1-18-3224832,65,leap
leaps 0 0,1-21-780672,22.25,leap
leapt 0 0,1-28-9959040,43.36,leap
leapt 0% to,1-30-1870208,153.76,leap
the dow leaped,1-20-7607296,306.33,leap
got a lift from,1-62-1675648,431,lift
in six years lifted,1-62-1084672,363,lift
lift the country out,1-57-2003968,419,lift
lifted by hopes that,1-27-4389760,4072,lift
lifted by the government,1-20-1656192,388.97,lift
sentiment was also lifted,1-32-9319424,1640,lift
that has lifted the,1-70-9295104,359,lift
to lift the country,1-40-9078656,878,lift
was also lifted after,1-36-7040640,774,lift
was also lifted by,1-49-9516416,359,lift
a big lift,1-35-6882560,422,lift
a lift after,1-21-2509824,428,lift
a lift from,1-21-7492992,473,lift
a modest lift,1-30-99712,181.25,lift
also lifted after,1-24-9010560,376,lift
also lifted by,1-45-5666560,358,lift
also lifting sentiment,1-50-9054336,624,lift
and helped lift,1-62-184832,419,lift
and lifted the,1-63-403712,352,lift
get a lift,1-33-6712320,425,lift
getting a lift,1-23-1760768,425,lift
got a lift,1-9-6233216,461,lift
has lifted the,1-67-9701248,358,lift
helped lift the,1-38-6099456,437,lift
helping to lift,1-46-3455872,1757,lift
lift from the,1-23-958208,425,lift
lift the country,1-40-8098560,431,lift
lift the dow,1-25-6977408,1362,lift
lift the overall,1-56-1505408,1974,lift
lifted after lowe,1-71-2232576,423,lift
lifted after the,1-28-2417408,364,lift
lifted by a,1-16-5469568,400,lift
lifted by banks,1-56-4173312,352,lift
lifted by demand,1-62-7468672,349,lift
lifted by hopes,1-17-651776,2039,lift
lifted by the,1-17-3492352,400,lift
lifted the dow,1-23-7845632,306.9,lift
lifted the entire,1-14-3655296,303.41,lift
lifted the market,1-68-2337152,349,lift
lifted the standard,1-71-6632064,1586,lift
lifting sentiment was,1-50-9056768,621,lift
lifting the dow,1-70-483968,1138,lift
six years lifted,1-62-1045760,355,lift
that has lifted,1-45-4435968,370,lift
to lift its,1-28-729600,416,lift
to lift the,1-12-7378688,530,lift
was also lifted,1-15-5559552,412,lift
was lifted by,1-62-6449664,349,lift
were also lifted,1-24-676096,352,lift
to get back to normal,1-61-1483520,1054,normal
get back to normal,1-59-2125568,2116,normal
a more normal,1-54-2232576,1032,normal
back to normal,1-43-4932096,1080,normal
return to normal,1-46-853632,1053,normal
return to normalcy,1-40-1456768,39,normal
returning to normal,1-55-1702400,1626,normal
the normal combined,1-61-8847616,1949,normal
times the normal,1-17-5600896,1053,normal
to more normal,1-68-7831040,1035,normal
optimism about an economic recovery,1-68-5948672,1288,optimism
optimism that the worst of,1-68-9813120,2027,optimism
wall street rallies on optimism,1-68-70528,2103,optimism
driven by optimism about,1-66-9239168,2234,optimism
investor optimism that the,1-50-1962624,1850,optimism
on investor optimism that,1-65-1130880,909,optimism
on optimism about the,1-55-4136832,564,optimism
on optimism in housing,1-70-9869056,564,optimism
on optimism that the,1-65-9071360,572,optimism
on optimism the g0,1-41-9287808,898,optimism
on thursday on optimism,1-23-2597376,280,optimism
on us bank optimism,1-22-211584,276,optimism
optimism about an economic,1-63-627456,648,optimism
optimism about the economic,1-70-9973632,272,optimism
optimism about the economy,1-27-3862016,660,optimism
optimism about the financial,1-56-8088832,624,optimism
optimism about the future,1-47-7573248,280,optimism
optimism about the global,1-52-6826624,584,optimism
optimism about the tests,1-53-8957056,892,optimism
optimism about the u,1-44-6352384,272,optimism
optimism in housing sector,1-70-9871488,3960,optimism
optimism that the economy,1-42-1668352,600,optimism
optimism that the worst,1-64-6705024,4106,optimism
street rallies on optimism,1-68-43776,353,optimism
stress test optimism just,1-62-104576,1944,optimism
adding to optimism,1-28-9312128,2218,optimism
by optimism about,1-61-9993088,274,optimism
deal of optimism,1-20-1957760,222.66,optimism
driven by optimism,1-27-8908416,1123,optimism
economic optimism has,1-71-2057472,262,optimism
has lifted optimism,1-68-3066752,593,optimism
increasing optimism about,1-53-5328512,1585,optimism
investor optimism over,1-30-2101248,902,optimism
investor optimism that,1-39-6992000,938,optimism
of economic optimism,1-62-3492352,274,optimism
of optimism around,1-19-3840128,228.66,optimism
of optimism in,1-70-5440384,262,optimism
of the optimism,1-30-355072,274,optimism
on economic optimism,1-49-3397504,274,optimism
on investor optimism,1-33-5992448,923,optimism
on optimism about,1-24-296704,304,optimism
on optimism in,1-67-9920128,283,optimism
on optimism that,1-15-7099008,310,optimism
on optimism the,1-23-2397952,283,optimism
optimism about a,1-35-3932544,292,optimism
optimism about an,1-45-4409216,313,optimism
optimism about banks,1-53-5330944,268,optimism
optimism about global,1-50-1734016,265,optimism
optimism about the,1-10-9774208,610,optimism
optimism about us,1-59-7972096,262,optimism
optimism for a,1-55-6909312,268,optimism
optimism in housing,1-67-9922560,280,optimism
optimism in the,1-30-65664,280,optimism
optimism over the,1-44-904704,292,optimism
optimism that a,1-59-2101248,280,optimism
optimism that the,1-14-8356352,454,optimism
rallies on optimism,1-68-21888,345,optimism
sense of optimism,1-23-9533440,1713,optimism
signs of optimism,1-61-6826624,1501,optimism
stress test optimism,1-61-6131072,1953,optimism
the optimism that,1-58-51072,262,optimism
thursday on optimism,1-23-2568192,271,optimism
us bank optimism,1-22-175104,268,optimism
yesterday on optimism,1-53-5148544,442,optimism
the market is cautiously optimistic,1-17-289408,462,optimistic
as investors remained optimistic,1-49-3404800,1602,optimistic
market is cautiously optimistic,1-16-7607296,896,optimistic
more optimistic about the,1-56-3703936,716,optimistic
optimistic about the economy,1-42-7325184,692,optimistic
a more optimistic,1-43-8200704,337,optimistic
are more optimistic,1-40-1233024,331,optimistic
are optimistic that,1-29-7164672,325,optimistic
cautiously optimistic about,1-71-4114944,380,optimistic
cautiously optimistic that,1-69-4440832,383,optimistic
his most optimistic,1-65-6909312,316,optimistic
investors remained optimistic,1-49-4521088,1592,optimistic
is cautiously optimistic,1-7-5690880,431,optimistic
more optimistic about,1-38-8645760,373,optimistic
more optimistic on,1-50-80256,331,optimistic
more optimistic outlook,1-68-8135040,1290,optimistic
more optimistic than,1-67-9178368,316,optimistic
more optimistic that,1-51-6882560,322,optimistic
most optimistic prediction,1-40-9042176,437,optimistic
optimistic about 0,1-71-6177280,316,optimistic
optimistic about a,1-37-9888512,325,optimistic
optimistic about the,1-18-9460480,415,optimistic
optimistic on the,1-49-1072512,325,optimistic
optimistic that the,1-30-4603776,364,optimistic
optimistic that we,1-43-5245824,328,optimistic
people are optimistic,1-40-4287616,316,optimistic
the most optimistic,1-21-1476224,334,optimistic
to be optimistic,1-22-269952,340,optimistic
was more optimistic,1-43-5236096,325,optimistic
we are optimistic,1-45-5209344,319,optimistic
the stock will outperform the,1-47-9810688,58,outperform
to outperform from market perform,1-60-4131968,1001,outperform
to outperform the market by,1-45-7454080,98,outperform
are likely to outperform,1-70-2521984,134,outperform
continues to outperform the,1-49-1534592,2104,outperform
outperform from market perform,1-30-9453184,2034,outperform
outperform the market by,1-44-238336,218,outperform
stock will outperform the,1-66-6050816,47,outperform
the stock to outperform,1-17-6092160,67,outperform
the stock will outperform,1-26-8400128,75,outperform
to outperform from market,1-30-9450752,182,outperform
to outperform from neutral,1-28-1026304,412,outperform
to outperform from sector,1-22-4825088,1767,outperform
to outperform the market,1-41-2196096,334,outperform
was upgraded to outperform,1-60-4129536,129,outperform
which continues to outperform,1-64-9934720,2048,outperform
with an outperform rating,1-51-2269056,452,outperform
an outperform rating,1-70-5549824,446,outperform
company to outperform,1-24-5364992,44,outperform
continue to outperform,1-51-3667456,47,outperform
continues to outperform,1-40-3057024,1046,outperform
expected to outperform,1-24-8341760,41,outperform
from outperform to,1-39-5005056,44,outperform
have outperformed the,1-65-948480,46,outperform
likely to outperform,1-40-5265280,83,outperform
outperform from market,1-22-3519104,74,outperform
outperform from neutral,1-17-8774656,192,outperform
outperform from sector,1-22-4803200,1756,outperform
outperform the market,1-34-2261760,146,outperform
outperform the s&ampp,1-34-2585216,91,outperform
outperformed the broader,1-47-1111424,638,outperform
sector to outperform,1-71-2242304,1741,outperform
shares have outperformed,1-65-946048,49,outperform
stock has outperformed,1-50-8760064,49,outperform
stock to outperform,1-10-9200256,74,outperform
stock will outperform,1-28-2487936,62,outperform
to continue outperforming,1-26-3059456,152.48,outperform
to outperform at,1-28-5408768,47,outperform
to outperform from,1-10-3246720,188,outperform
to outperform its,1-43-4102784,44,outperform
to outperform on,1-24-5367424,44,outperform
to outperform the,1-24-8344192,158,outperform
upgraded to outperform,1-50-9236736,129,outperform
will outperform the,1-39-2152320,53,outperform
with an outperform,1-23-5068288,59,outperform
a little bit more positive,1-50-8307712,3012,positive
a tremendous positive change sweeping,1-54-4839680,2013,positive
but there a tremendous positive,1-54-4645120,1645,positive
into positive territory for the,1-51-31616,1944,positive
positive territory for the year,1-42-7334912,2004,positive
there a tremendous positive change,1-54-4647552,1620,positive
tremendous positive change sweeping detroit,1-58-7565952,2740,positive
a positive for the,1-65-7330048,1311,positive
a positive sign for,1-53-6320768,3123,positive
a series of positive,1-22-5853824,390.7,positive
a tremendous positive change,1-54-4542976,3534,positive
as a positive sign,1-25-7257088,3119,positive
as positive pointing to,1-57-4484608,1612,positive
back into positive territory,1-50-7322752,3814,positive
by economists as positive,1-57-4482176,4566,positive
could be a positive,1-51-1634304,1311,positive
focus on the positive,1-64-3105664,3237,positive
in positive territory for,1-53-6133504,3806,positive
in response to positive,1-16-6673408,260.03,positive
into positive territory for,1-42-6559104,3922,positive
into positive territory in,1-50-7325184,1883,positive
is now in positive,1-67-12160,1311,positive
little bit more positive,1-50-8295552,3006,positive
on a positive note,1-62-5476864,2104,positive
on the positive side,1-71-5493888,2990,positive
pointing to a positive,1-46-3983616,1604,positive
positive as fed sees,1-56-1077376,3633,positive
positive change sweeping detroit,1-54-4815360,4964,positive
positive comments from analysts,1-66-6996864,2662,positive
positive for the company,1-55-3280768,1315,positive
positive for the year,1-40-1965056,2678,positive
positive news on the,1-55-7490560,2646,positive
positive territory for the,1-36-5411200,4030,positive
session in positive territory,1-61-6174848,5210,positive
the session in positive,1-66-7152512,4070,positive
there a tremendous positive,1-52-6753664,3518,positive
to a positive start,1-57-3888768,1311,positive
to the positive tone,1-68-9849600,1717,positive
tremendous positive change sweeping,1-55-63232,3916,positive
a more positive,1-43-3232128,1329,positive
a positive catalyst,1-28-6131072,1349,positive
a positive for,1-18-7274112,1347,positive
a positive impact,1-61-5377152,1311,positive
a positive in,1-54-2410112,1305,positive
a positive move,1-26-4842112,1311,positive
a positive note,1-36-6765824,2109,positive
a positive open,1-27-4674304,1314,positive
a positive outlook,1-46-8940032,2300,positive
a positive recommendation,1-26-2636288,1434,positive
a positive sign,1-18-3110528,3173,positive
a positive start,1-46-3952000,1320,positive
a positive surprise,1-63-2110976,2040,positive
a positive that,1-20-2964608,1305,positive
a tremendous positive,1-51-9747456,1732,positive
a very positive,1-22-2546304,1332,positive
and a positive,1-42-7125760,1314,positive
and positive comments,1-63-5800320,1314,positive
as a positive,1-13-8208000,1368,positive
as positive pointing,1-46-5506048,1601,positive
back into positive,1-38-4611072,1332,positive
be a positive,1-28-6128640,1347,positive
bit more positive,1-50-8259072,3000,positive
bolstered by positive,1-70-8422016,1355,positive
but stays positive,1-56-1802112,1442,positive
due to positive,1-17-5009920,1311,positive
for a positive,1-29-7505152,1329,positive
had a positive,1-25-1045760,206.39,positive
have a positive,1-52-8881664,1311,positive
have been positive,1-62-5914624,1311,positive
in a positive,1-25-9997952,1311,positive
in more positive,1-52-6415616,1305,positive
in positive territory,1-27-5861120,2015,positive
into positive territory,1-35-5396608,1988,positive
is a positive,1-23-963072,1380,positive
it a positive,1-14-5262848,1329,positive
more positive and,1-62-4226816,1305,positive
now in positive,1-56-3718528,1311,positive
number of positive,1-44-252928,1311,positive
of positive economic,1-42-4299776,1320,positive
of positive news,1-70-330752,1308,positive
of positive surprises,1-66-3842560,1384,positive
of several positive,1-30-3382912,220.74,positive
of the positive,1-40-544768,1308,positive
on a positive,1-22-3956864,1329,positive
on the positive,1-34-4421376,1359,positive
positive and negative,1-65-5647104,2268,positive
positive as fed,1-55-6352384,3018,positive
positive broker comments,1-59-539904,1538,positive
positive change sweeping,1-52-7911296,1669,positive
positive comments from,1-28-2101248,1344,positive
positive comments on,1-55-6894720,1314,positive
positive economic data,1-58-2052608,1314,positive
positive for the,1-20-464512,1440,positive
positive impact in,1-68-3679616,1305,positive
positive in the,1-48-3808512,1323,positive
positive news for,1-64-8142336,1311,positive
positive news from,1-59-6860672,1305,positive
positive news on,1-42-6568832,1326,positive
positive news to,1-48-4820224,1320,positive
positive on the,1-65-5649536,1305,positive
positive outlook for,1-66-6408320,2285,positive
positive sentiment and,1-52-6875264,1728,positive
positive sign for,1-36-6661248,3122,positive
positive territory after,1-58-286976,1877,positive
positive territory as,1-26-0,1895,positive
positive territory for,1-26-1276800,2003,positive
positive territory in,1-50-6953088,1886,positive
response to positive,1-16-6666112,156.57,positive
return to positive,1-59-7383552,1308,positive
returned to positive,1-43-6218624,2558,positive
seen a positive,1-44-5085312,1305,positive
sentiment and positive,1-66-7018752,1728,positive
series of positive,1-22-5846528,221.45,positive
session in positive,1-49-2193664,2033,positive
some positive news,1-64-8139904,1311,positive
some positive signs,1-71-6629632,2544,positive
stays positive as,1-56-1804544,1442,positive
the first positive,1-32-7150080,1323,positive
the positive impact,1-60-3069184,1308,positive
the positive is,1-25-5017216,1305,positive
the positive news,1-26-6138368,1329,positive
the positive sentiment,1-51-9718272,1746,positive
the positive side,1-48-6014336,2998,positive
the positive signs,1-67-8884096,2547,positive
the positive tone,1-24-6962816,1729,positive
to a positive,1-23-3137280,1335,positive
to be positive,1-58-1434880,1314,positive
to positive growth,1-41-2954880,1320,positive
to positive territory,1-55-4338688,1883,positive
to the positive,1-24-6960384,1332,positive
to turn positive,1-41-5613056,3437,positive
tremendous positive change,1-54-4591616,1699,positive
turn positive for,1-66-8764928,3422,positive
turned positive for,1-52-9582080,3332,positive
turned positive on,1-44-3348864,3338,positive
very positive for,1-70-2252032,1308,positive
was a positive,1-20-7619456,1323,positive
will be positive,1-28-4221952,81.89,positive
with a positive,1-50-4776448,1323,positive
&amp poor 0 index rallied,1-23-8862208,6200,rallied
and european markets rallied,1-70-7906432,224,rallied
poor 0 index rallied,1-41-8738176,5383,rallied
rallied in recent weeks,1-61-5703040,244,rallied
rallied on monday as,1-64-1089536,224,rallied
0 index rallied,1-23-8850048,3692,rallied
european markets rallied,1-43-4839680,227,rallied
have rallied in,1-65-7908864,221,rallied
in japan rallied,1-68-2670336,1910,rallied
index has rallied,1-51-4703488,1882,rallied
indexes rallied on,1-60-4003072,360,rallied
market has rallied,1-41-4645120,221,rallied
markets rallied and,1-65-7782400,218,rallied
markets rallied in,1-51-3874176,227,rallied
rallied for the,1-53-9995520,224,rallied
rallied in afternoon,1-70-7882112,686,rallied
rallied in recent,1-40-269952,236,rallied
rallied on friday,1-60-6318336,221,rallied
rallied on monday,1-15-2361472,302,rallied
rallied on the,1-36-5459840,227,rallied
rallied on thursday,1-15-7439488,272,rallied
rallied on tuesday,1-24-668800,245,rallied
rallied on wednesday,1-45-1189248,242,rallied
stock market rallied,1-28-5985152,221,rallied
stock markets rallied,1-23-535040,242,rallied
stocks have rallied,1-29-464512,1582,rallied
stocks rallied broadly,1-60-661504,1701,rallied
stocks rallied for,1-19-1879936,1552,rallied
stocks rallied on,1-45-1186816,1573,rallied
stocks rallied thursday,1-52-6087296,1552,rallied
world stocks rallied,1-46-3869312,1549,rallied
bonds expected to rally in,1-21-3341568,1344.91,rally
does not comply with generally,1-11-9083520,158.42,rally
expected to rally in 0,1-21-3049728,1401.33,rally
it just a sucker rally,1-54-9959040,751,rally
market rally shouldn t alter,1-42-9983360,1283,rally
market rally that began in,1-37-158080,766,rally
of the stock market rally,1-61-1313280,751,rally
rally in both investment- and,1-71-6427776,746,rally
rally on wall street ahead,1-71-846336,2488,rally
rally that began in march,1-48-4859136,766,rally
stock market rally shouldn t,1-24-4542976,1166,rally
stock market rally that began,1-29-761216,761,rally
the rally in both investment-,1-59-4530816,776,rally
0 as rally fades,1-21-2641152,88.56,rally
0% stock rally means,1-29-1763200,2242,rally
a bear market rally,1-19-8548480,2796,rally
a big rally in,1-64-6661248,752,rally
a rally in computer-related,1-21-38912,281.56,rally
a rally in stocks,1-50-1909120,2077,rally
a rally in the,1-16-9083520,1628,rally
a rally on wall,1-69-2911104,4992,rally
a rally that has,1-37-8312576,1596,rally
a recent rally in,1-64-5972992,1516,rally
a recent stock rally,1-41-4951552,1528,rally
a stock market rally,1-25-6700160,1540,rally
a third of rally,1-70-3453440,740,rally
accounting principles generally accepted,1-62-1833728,2711,rally
biggest one-day rally since,1-24-9445888,848,rally
bonds expected to rally,1-21-3178624,2124.9,rally
by a rally in,1-45-9416704,1528,rally
by the recent rally,1-42-3268608,748,rally
comply with generally accepted,1-12-9380224,105.8,rally
expected to rally in,1-21-2903808,2402.48,rally
generally accepted accounting principles,1-50-4628096,5578,rally
generally accepted in the,1-62-1836160,1683,rally
global stock market rally,1-42-7553792,1556,rally
in a late rally,1-18-2154752,740,rally
in wall street rally,1-62-4414080,2482,rally
its biggest one-day rally,1-24-9443456,848,rally
just a sucker rally,1-54-9847168,1522,rally
market rally of the,1-23-6354816,1043.66,rally
market rally shouldn t,1-42-9817984,2312,rally
market rally that began,1-27-1641600,1556,rally
not comply with generally,1-12-9377792,134.62,rally
of the recent rally,1-51-6770688,744,rally
of thursday rally revealed,1-62-5219072,1658,rally
on the rally in,1-48-8974080,752,rally
rally in both investment-,1-59-4496768,764,rally
rally in stocks and,1-50-2154752,2073,rally
rally in the bond,1-23-3572608,1466,rally
rally in the etf,1-44-2040448,760,rally
rally in the previous,1-33-3857152,744,rally
rally in the stock,1-68-2074496,744,rally
rally in the u,1-30-8375808,402.03,rally
rally in the united,1-25-9117568,744,rally
rally in u s,1-64-1084672,1662,rally
rally in wall street,1-63-4654848,4988,rally
rally means the bear,1-29-274816,2952,rally
rally on wall street,1-33-1359488,5112,rally
rally seeks to get,1-59-909568,2480,rally
rally that began in,1-29-751488,1584,rally
rally that has left,1-68-141056,744,rally
rally that has lifted,1-67-4173312,1083,rally
rally that has sent,1-51-8395264,2875,rally
recent rally by its,1-22-9895808,326.5,rally
recent rally in the,1-70-245632,744,rally
since the rally began,1-49-1921280,1520,rally
stock market rally and,1-55-7558656,740,rally
stock market rally began,1-39-612864,744,rally
stock market rally is,1-68-8154496,744,rally
stock market rally of,1-20-1505408,250.88,rally
stock market rally shouldn,1-13-2599808,1176,rally
stock market rally since,1-46-6038656,744,rally
stock market rally that,1-16-1986944,1592,rally
stock rally means the,1-27-3942272,1984,rally
that the market rally,1-51-2179072,740,rally
that the rally has,1-63-284544,740,rally
that the recent rally,1-44-4214656,756,rally
the 0% stock rally,1-29-1760768,2242,rally
the biggest one-day rally,1-24-9076224,856,rally
the bond market rally,1-23-6264832,327,rally
the current rally in,1-58-9095680,748,rally
the equity market rally,1-64-7225472,1627,rally
the market rally and,1-70-8434176,740,rally
the market rally on,1-43-2344448,744,rally
the market rally to,1-38-8677376,740,rally
the people who literally,1-60-2208256,227,rally
the rally has been,1-71-2760320,744,rally
the rally in asian,1-57-3837696,1725,rally
the rally in both,1-59-3849856,1576,rally
the rally in equities,1-57-4372736,1810,rally
the rally in stocks,1-51-4136832,2073,rally
the rally that has,1-70-3640704,744,rally
the recent market rally,1-62-3431552,1512,rally
the recent rally by,1-23-359936,383.42,rally
the recent rally in,1-43-8120448,1544,rally
the stock market rally,1-7-8830592,1784,rally
this year market rally,1-24-1999104,169.66,rally
to rally in 0,1-21-2906240,2399.86,rally
to the recent rally,1-22-9893376,911.42,rally
0 as rally,1-18-2473344,112.49,rally
0 percent rally,1-63-4684032,737,rally
0% stock rally,1-28-9567488,1072,rally
a big rally,1-19-8529024,779,rally
a broad rally,1-14-5634944,1341,rally
a late rally,1-18-1772928,752,rally
a market rally,1-8-1126016,779,rally
a powerful rally,1-46-1945600,1862,rally
a rally from,1-20-3487488,247.42,rally
a rally in,1-6-6644224,1022,rally
a rally on,1-17-6517760,794,rally
a rally that,1-11-97280,842,rally
a recent rally,1-16-1070080,782,rally
a relief rally,1-49-8154496,1477,rally
a sharp rally,1-63-7770240,1960,rally
a significant rally,1-44-1979648,2768,rally
a stock rally,1-61-4513792,734,rally
a sucker rally,1-54-6182144,751,rally
a two-month rally,1-40-1524864,829,rally
accounting principles generally,1-36-2025856,1979,rally
after a rally,1-53-6111616,734,rally
after the rally,1-42-7123328,752,rally
an earlier rally,1-34-6104320,734,rally
an early rally,1-62-2626560,734,rally
and is generally,1-17-7818880,936,rally
as the rally,1-26-3572608,737,rally
bear market rally,1-7-525312,1461,rally
big rally in,1-52-5544960,746,rally
biggest one-day rally,1-13-9672064,866,rally
bond market rally,1-21-8733312,1465,rally
broad market rally,1-14-1556480,1320,rally
broader market rally,1-24-3635840,1332,rally
bull market rally,1-23-4868864,823,rally
but the rally,1-69-831744,737,rally
by a rally,1-11-8735744,767,rally
comply with generally,1-23-8431744,1070,rally
continues to rally,1-67-970368,1682,rally
current rally in,1-59-1928576,737,rally
during a rally,1-24-4506496,737,rally
equity market rally,1-37-126464,1630,rally
expected to rally,1-21-2808960,871.78,rally
extended their rally,1-60-9134592,1480,rally
financial markets rally,1-16-7544064,32.4,rally
for a rally,1-51-7169536,740,rally
for the rally,1-53-1996672,743,rally
generally accepted accounting,1-25-5990016,2477,rally
generally accepted in,1-36-2028288,1672,rally
global equity rally,1-68-9903104,1621,rally
have been rallying,1-26-4594048,93,rally
if the rally,1-43-5043968,737,rally
in a rally,1-65-3193216,737,rally
in the rally,1-17-1011712,761,rally
into the rally,1-56-7057664,740,rally
investors were generally,1-51-9706112,945,rally
it is generally,1-50-2825984,942,rally
its recent rally,1-21-9696384,758,rally
last week rally,1-17-3686912,758,rally
late rally from,1-19-6194304,89.11,rally
late-quarter rally brings,1-39-7867520,1171,rally
led a rally,1-65-2210688,734,rally
led the rally,1-28-5987584,752,rally
market rally and,1-8-795264,785,rally
market rally as,1-64-8013440,737,rally
market rally began,1-39-595840,737,rally
market rally has,1-19-809856,758,rally
market rally in,1-49-1609984,740,rally
market rally is,1-25-8857344,773,rally
market rally may,1-23-5240960,44.41,rally
market rally of,1-29-6323200,737,rally
