the market crash of,1-28-3224832,505.74,crash
the market early-0 slide,1-26-608000,321.0,slid
the market has fallen,1-68-3844992,1204.0,fall
the market plunge and,1-10-4744832,538.82,plunge
the market plunge in,1-10-2339584,408.79,plunge
the market plunge is,1-9-814720,776.4,plunge
the market plunge new,1-9-4377600,347.84,plunge
the market plunge on,1-7-6291584,786.12,plunge
the market plunge reagan,1-9-9620992,321.59,plunge
the market plunged 0,1-8-8059648,323.83,plunge
the market plunged on,1-10-2451456,377.47,plunge
the market turmoil overseas,1-11-187264,314.91,turmoil
the markets downsizing the,1-25-2638720,589.8,down
the meltdown has sparked,1-33-2113408,1890.0,down
the mighty have fallen,1-43-6758528,2974.0,fall
the most notable losses,1-18-1651328,322.53,loss
the nasdaq composite dropped,1-56-7775104,526.0,drop
the nasdaq composite fell,1-29-3463168,538.0,fell
the nasdaq fell 0,1-52-8995968,355.0,fell
the nasdaq index fell,1-8-7334912,4078.0,fell
the nasdaq was down,1-54-2762752,351.0,down
the negative impact from,1-52-7998848,2010.0,negative
the negative impact of,1-65-1680512,2006.0,negative
the net loss for,1-59-9424000,24.0,loss
the northeast dragged down,1-16-7349504,651.08,down
the number of jobless,1-17-6746368,385.0,less
the october 0 crash,1-9-8334464,650.96,crash
the october market plunge,1-8-2468480,760.9,plunge
the oil price rise,1-2-3952000,662.24,oil%rise
the overall decline in,1-60-7497856,3226.0,declin
the pace of contraction,1-31-1716992,2584.0,contraction
the pace of decline,1-18-7373824,2268.0,declin
the plunge in the,1-35-9567488,275.0,plunge
the plunge of 0,1-25-5732224,499.85,plunge
the potential collapse of,1-45-8339328,2090.0,collapse
the previous record drop,1-11-8589824,316.42,drop
the problems facing the,1-56-1398400,1375.0,facing
the prospect of declining,1-65-1410560,940.0,declin
the quarter fell to,1-68-1899392,24.0,fell
the rate of contraction,1-68-8536320,394.0,contraction
the rate of decline,1-18-3823104,800.0,declin
the recent plunge in,1-18-7398144,874.14,plunge
the regular session down,1-72-6357248,1933.0,down
the result of falling,1-61-7848064,88.0,fall
the results were below,1-17-9523712,343.92,low
the s&ampp 0 down,1-66-9149184,69.0,down
the s&ampp 0 fell,1-15-826880,294.0,fell
the s&ampp 0 lost,1-10-8553344,1254.0,lost
the s&ampp 0 slid,1-52-432896,322.0,slid
the s&p 0 fell,1-12-3078912,311.67,fell
the sba has failed,1-34-9406976,248.0,failed
the second quarter declined,1-15-8409856,326.99,declin
the second quarter fell,1-41-5805184,104.0,fell
the shanghai composite dropped,1-12-3057024,308.58,drop
the shares are down,1-64-1894528,80.0,down
the shares have fallen,1-42-610432,2448.0,fall
the sharp decline in,1-29-5900032,2762.0,declin
the sharp drop in,1-36-6763392,2594.0,drop
the sharpest decline in,1-60-7495424,131.0,declin
the sharpest decline since,1-58-9090816,131.0,declin
the sharpest decline this,1-58-8353920,127.0,declin
the slide in the,1-42-4900480,329.0,slid
the slowdown in the,1-53-7371392,782.0,down
the slowest pace in,1-31-5437952,1918.0,slow
the slump in the,1-38-121600,1284.0,slump
the smallest decline since,1-68-7147648,478.0,declin
the specter of bankruptcy,1-20-136192,1554.0,bankruptcy
the square brackets below,1-16-3930112,4972.0,below
the steep decline in,1-59-5255552,708.0,declin
the steep downturn in,1-24-7699712,2822.0,down
the steep drop in,1-40-5214208,744.0,drop
the steepest decline since,1-49-8054784,126.0,declin
the stock falls and,1-59-5741952,672.0,fall
the stock fell $0,1-76-4881024,24.0,fell
the stock fell 0,1-43-4197632,24.0,fell
the stock had fallen,1-72-1648896,2480.0,fall
the stock has fallen,1-44-7886976,1212.0,fall
the stock has lost,1-30-7607296,32.0,lost
the stock is down,1-15-3261312,296.0,down
the stock market collapse,1-7-3404800,1232.28,collapse
the stock market collapsed,1-6-9954176,328.17,collapse
the stock market crash,1-21-111872,432.0,crash
the stock market crashed,1-30-9445888,315.98,shed
the stock market decline,1-8-1257344,729.22,declin
the stock market declined,1-16-8176384,348.5,declin
the stock market declines,1-8-3487488,336.03,declin
the stock market down,1-18-9056768,330.98,down
the stock market downturn,1-6-7057664,344.21,down
the stock market dropped,1-8-6729344,329.55,drop
the stock market fell,1-17-3472896,220.0,fell
the stock market finished,1-23-3219968,328.85,shed
the stock market lost,1-20-82688,327.82,lost
the stock market plummeted,1-23-3735552,323.98,plummet
the stock market plunge,1-4-7026048,2495.82,plunge
the stock market plunged,1-4-5513344,1174.0,plunge
the stock market plunges,1-25-9489664,46.0,plunge
the stock market plunging,1-21-7497856,323.94,plunging
the stock market slide,1-11-6549376,320.11,slide
the stock market stumbled,1-17-423168,127.0,tumble
the stock market suffered,1-23-909568,1181.0,suffer
the stock market tumble,1-11-3883904,707.68,tumble
the stock market tumbled,1-5-2093952,419.0,tumble
the stock slid 0,1-46-1799680,281.0,slid
the stock to fall,1-78-4881024,92.0,fall
the stock was down,1-26-6031360,188.0,down
the thing that sinks,1-65-8910848,105.0,sink
the third quarter fell,1-17-1179520,339.35,fell
the threat of bankruptcy,1-28-2256896,1754.0,bankruptcy
the three-year slide in,1-65-7174400,621.0,slid
the top percentage losers,1-71-2864896,922.0,lose
the treasury department declined,1-70-3645568,1713.0,declin
the turmoil in the,1-56-9633152,858.0,turmoil
the united states fell,1-18-14592,76.0,fell
the us dollar fell,1-7-7522176,324.88,fell
the us dollar slumped,1-7-7527040,321.56,slump
the verge of collapse,1-45-2213120,1148.0,collapse
the wall street crash,1-11-5525504,315.3,crash
the weak economy and,1-36-5644672,2508.0,weak
the weak economy continued,1-51-1318144,1214.0,weak
the weak economy has,1-51-3115392,1218.0,weak
the weak economy will,1-71-4735104,1202.0,weak
the weak global economy,1-50-1721856,2452.0,weak
the weakness in nondurable,1-55-8334464,399.0,weak
the weakness in the,1-62-4017664,864.0,weak
the weakness of the,1-23-999552,844.0,weak
the world most carbon-negative,1-47-8701696,562.0,negative
the worry reflected in,1-66-5330944,2464.0,worry
the worst decline since,1-51-8983808,72.0,declin
the worst global slump,1-59-6041088,622.0,slump
the worst slide in,1-62-1325440,321.0,slid
their biggest one-day plunge,1-23-6369408,84.91,plunge
their losses on thursday,1-67-4759424,24.0,loss
their lowest level ever,1-27-5870848,1206.0,low
their lowest level in,1-10-2915968,2724.0,low
their lowest level since,1-14-5530368,2676.0,low
their lowest levels in,1-15-6403456,2648.0,low
their lowest levels since,1-26-1310848,2528.0,low
their lowest point for,1-27-7845632,1206.0,low
their lowest point in,1-27-8657920,2456.0,low
their lowest point since,1-26-9980928,2440.0,low
their stories of facing,1-41-7441920,2154.0,facing
their worst slump ever,1-43-8930304,622.0,slump
there are concerns that,1-62-7998848,32.0,concern
there was much weakness,1-62-775808,390.0,weak
they are not abandoning,1-18-9443456,123.0,are not
they are not going,1-53-7169536,32.0,are not
they would be dropped,1-52-1332736,40.0,drop
thing that sinks the,1-66-890112,93.0,sink
third-quarter profits fell 0,1-17-7782400,119.28,fell
this is a difficult,1-22-6211328,88.0,difficult
this is the lowest,1-68-593408,1206.0,low
this was the lowest,1-63-8315008,2476.0,low
those that are not,1-51-1809408,28.0,are not
three months exacerbated jitters,1-9-8130176,38.66,jitter
through a prolonged downturn,1-24-2879488,1407.0,down
thursday said it lost,1-76-9068928,24.0,lost
thursday that it lost,1-27-8995968,124.0,lost
to 0 cents lower,1-23-4166016,184.57,lower
to a 0 low,1-71-1167360,40.0,low
to a 0-month low,1-19-4068736,703.4,low
to a 0-year low,1-19-9552896,198.0,low
to a decline in,1-30-1661056,156.0,declin
to a decline of,1-23-8845184,156.0,declin
to a decrease in,1-65-1955328,644.0,decrease
to a drop in,1-37-1405696,204.0,drop
to a fall in,1-72-2434432,76.0,fall
to a first-quarter loss,1-34-9817984,994.0,loss
to a four-month low,1-74-2011264,48.0,low
to a fourth-quarter loss,1-26-9871488,878.0,loss
to a loss for,1-63-1235456,28.0,loss
to a loss in,1-32-4756992,100.0,loss
to a loss last,1-55-1150336,24.0,loss
to a loss of,1-7-6335360,764.0,loss
to a low of,1-15-4433536,296.0,low
to a lower open,1-23-6155392,264.0,lower
to a lower start,1-34-8567936,60.0,lower
to a net loss,1-53-9740160,172.0,loss
to a new low,1-20-2052608,184.0,low
to a record low,1-7-9762048,1380.0,low
to a sharp contraction,1-47-2988928,1611.0,contraction
to a sharp drop,1-45-3083776,2550.0,drop
to a six-month low,1-16-7456512,418.0,low
to a six-year low,1-16-9402112,354.0,low
to a slowdown in,1-43-7869952,774.0,down
to a slump in,1-72-2276352,1256.0,slump
to a two-month low,1-71-6777984,86.0,low
to a two-year low,1-37-5970560,348.0,low
to an all-time low,1-11-5430656,1004.0,low
to another all-time low,1-77-7213312,600.0,low
to another record low,1-75-3436416,24.0,low
to as low as,1-54-2086656,144.0,low
to avoid a bankruptcy,1-77-3582336,2274.0,bankruptcy
to be a difficult,1-70-1040896,32.0,difficult
to be down from,1-41-7602432,28.0,down
to be down in,1-79-4032256,24.0,down
to be somewhat slower,1-57-8380672,792.0,lower
to be the weakest,1-44-1403264,242.0,weak
to be weak for,1-50-1719424,1210.0,weak
to close down 0,1-11-2862464,491.16,down
to college for less,1-4-4654848,4305.78,less
to common shareholders fell,1-67-7412736,1012.0,fell
to concerns about the,1-20-3706368,112.0,concern
to continue to fall,1-20-3112960,32.0,fall
to cover loan losses,1-41-4820224,4574.0,loss
to cover losses on,1-49-542336,2412.0,loss
to cover the losses,1-30-5352832,2388.0,loss
to crack down on,1-37-8220160,830.0,down
to decline 0 0,1-25-2879488,166.71,declin
to decline for the,1-69-2928128,24.0,declin
to decline in the,1-56-6563968,96.0,declin
to down 0% sequentially,1-49-3314816,422.0,down
to drive down interest,1-44-967936,2900.0,down
to drop any thug,1-77-9599104,29.0,drop
to drop as many,1-68-3986048,116.0,drop
to drop out of,1-18-9450752,747.16,drop
to emerge from bankruptcy,1-57-6311040,2020.0,bankruptcy
to fall 0 0,1-27-6036224,40.0,fall
to fall 0 percent,1-64-9171072,24.0,fall
to fall 0 to,1-59-1036032,24.0,fall
to fall by 0,1-65-2271488,128.0,fall
to fall by a,1-68-510720,84.0,fall
to fall in the,1-44-1493248,184.0,fall
to fall so they,1-79-3164032,68.0,fall
to fall to a,1-23-9506688,40.0,fall
to file for bankruptcy,1-17-3560448,2068.0,bankruptcy
to foreign buyers plunged,1-61-9620992,1281.0,plunge
to global market plunge,1-9-6994432,430.6,plunge
to have fallen 0,1-49-8254208,1208.0,fall
to have fallen by,1-48-6381568,1220.0,fall
to have fallen to,1-26-2461184,1216.0,fall
to have lost steam,1-42-5827072,226.0,lost
to hit 0 percent,1-61-4010368,152.0,hit
to its lowest close,1-11-1729152,2520.0,low
to its lowest in,1-19-717440,2472.0,low
to its lowest level,1-4-4180608,3324.0,low
to its lowest levels,1-21-4080896,2452.0,low
to its lowest point,1-8-9920128,2532.0,low
to its lowest since,1-13-5121792,2548.0,low
to lose $0 0,1-24-1454336,2214.0,lose
to lose about 0,1-52-2081792,1153.0,lose
to lose federal funding,1-56-6756096,4736.0,lose
to lose money in,1-69-155648,1157.0,lose
to lowest level in,1-40-3735552,2460.0,low
to lowest level since,1-64-8631168,2480.0,low
to make them less,1-21-5958400,36.0,less
to negative from stable,1-29-5812480,2932.0,negative
to net loss of,1-50-9005696,120.0,loss
to open lower after,1-45-7264384,28.0,lower
to pay down debt,1-44-5532800,3200.0,down
to plummeting income tax,1-36-9467776,3184.0,plummet
to post a loss,1-20-3893632,3402.0,loss
to record a loss,1-61-1612416,24.0,loss
to record lows and,1-29-5172864,248.0,low
to record lows in,1-9-235904,708.0,low
to record lows stock,1-12-345344,161.24,low
to remain weak for,1-57-7184128,2468.0,weak
to report a decline,1-55-4851840,32.0,declin
to report a loss,1-21-8093696,320.0,loss
to save water low-flow,1-36-9499392,3920.0,low-
to see the negatives,1-30-4927232,414.0,negative
to show a decline,1-51-3840128,32.0,declin
to show a drop,1-46-1962624,32.0,drop
to slow down the,1-66-4382464,939.0,down
to slow the economy,1-24-3147008,460.08,slow
to stem its losses,1-24-9513984,659.0,loss
to step down as,1-57-7726464,144.0,down
to step down from,1-77-1668352,24.0,down
to the collapse of,1-24-21888,2130.0,collapse
to the country fall,1-50-369664,132.0,fall
to the decline in,1-48-2500096,104.0,declin
to the declining mortgage,1-2-899840,445.96,declin
to the decrease in,1-73-950912,640.0,decrease
to the downturn in,1-50-1724288,1097.0,down
to the drop in,1-58-6425344,136.0,drop
to the economic downturn,1-38-3382912,2254.0,down
to the greatest flower,1-52-6050816,1768.0,lower
to the housing downturn,1-71-8531456,1109.0,down
to the loss of,1-44-2648448,80.0,loss
to the lowest in,1-28-9316992,1214.0,low
to the lowest level,1-6-7811584,3300.0,low
to the lowest pace,1-60-9672064,2004.0,low
to the lowest point,1-20-1648896,1214.0,low
to the lowest since,1-51-3448576,1210.0,low
to the market plunge,1-12-2984064,925.76,plunge
to the negative tone,1-46-1831296,1387.0,negative
to the weak economy,1-24-2945152,2556.0,weak
to their lowest close,1-26-8633600,1206.0,low
to their lowest in,1-28-6826624,2476.0,low
to their lowest level,1-13-3772032,2808.0,low
to their lowest levels,1-16-5705472,2672.0,low
to their lowest point,1-17-3553152,2468.0,low
to their lowest since,1-69-1070080,1210.0,low
to trade down $0,1-23-7378688,36.0,down
to tweak tax credit,1-58-5369856,370.0,weak
to weather the downturn,1-73-7347072,1874.0,down
to wind down its,1-75-8901120,572.0,down
to worry about a,1-70-4625664,516.0,worry
to worry about the,1-21-9742592,1052.0,worry
to write down the,1-25-7432192,2134.0,down
tokyo stock market plunged,1-9-7410304,159.28,plunge
tokyo stock market suffered,1-12-1571072,36.27,suffer
took a hit from,1-36-5676288,36.0,hit
took their biggest dive,1-26-5907328,109.0,dive
took their biggest plunge,1-25-1938304,80.24,plunge
touched a low of,1-23-3779328,748.0,low
traded as low as,1-56-6204032,930.0,low
trading on the worry,1-10-5673856,364.2,worry
trading system brings windfalls,1-27-1940736,956.0,fall
treasury note fell to,1-78-3040000,813.0,fell
treasury prices fell thursday,1-75-9543168,28.0,fell
treasury prices fell tuesday,1-62-2517120,24.0,fell
tuesday that it lost,1-41-6644224,36.0,lost
tumbled 0 0 0,1-25-4000640,387.0,tumble
tumbled 0 0 cents,1-11-2626560,37.37,tumble
tumbled 0 0 percent,1-18-6773120,395.0,tumble
tumbled 0 0 points,1-4-987392,1006.0,tumble
tumbled 0 percent in,1-16-2558464,135.15,tumble
tumbled 0 percent that,1-20-4525952,391.0,tumble
tumbled 0 percent tuesday,1-22-2303104,395.0,tumble
tumbled 0 points to,1-28-6362112,157.68,tumble
tumbled more than 0,1-24-8869504,383.0,tumble
tumbled to five-year lows,1-25-5396608,155.02,low
turmoil in the financial,1-42-6276992,902.0,turmoil
turmoil in the markets,1-21-3290496,416.09,turmoil
tweak tax credit rules,1-62-3881472,3222.0,weak
two days of losses,1-62-963072,28.0,loss
unaffordable for most americans,1-2-9207552,3856.0,unaffordable
under chapter 0 bankruptcy,1-57-6948224,1098.0,bankruptcy
unemployment rates below the,1-60-9409408,5598.0,below
unexpectedly fell in april,1-68-3200512,558.0,fell
us retail sales dropped,1-75-8957056,1514.0,drop
us retail sales fell,1-70-5204480,1510.0,fell
us-markets open lower after,1-67-4477312,32.0,lower
us-markets open lower on,1-72-8606848,72.0,lower
value index fell 0,1-25-532608,98.6,fell
venture funding drops off,1-42-92416,3906.0,drop
verizon employs a diverse,1-56-4545408,1688.0,dive
versus a loss of,1-44-2862464,760.0,loss
wall street fear gauge,1-64-8633600,2524.0,fear
wall street fears of,1-12-1099264,467.64,fear
wall street fears stocks,1-24-6070272,31.72,fear
wall street fell sharply,1-77-104576,849.0,fell
wall street suffered its,1-23-8329600,87.71,suffer
wall street tumbled again,1-8-7157376,40.84,tumble
want to just dive,1-23-9873920,169.79,dive
was a big drop,1-21-7325184,531.12,drop
was a predictable drop,1-23-9316992,240.64,drop
was also down 0,1-77-2624128,24.0,down
was down $0 0,1-24-1403264,214.82,down
was down 0 0,1-3-2230144,344.0,down
was down 0 0%,1-60-7106304,792.0,down
was down 0 basis,1-54-7609728,1600.0,down
was down 0 percent,1-27-7030912,24.0,down
was down 0 points,1-20-6101888,36.0,down
was down almost 0,1-24-9100544,24.0,down
was down around 0,1-58-8373376,24.0,down
was down from 0,1-73-1855616,323.0,down
was down less than,1-57-4392192,108.0,down
was down more than,1-15-7882112,280.0,down
was hit by a,1-38-8791680,88.0,hit
was hurt by a,1-34-4856704,909.0,hurt
was in negative territory,1-10-8538752,372.28,negative
was less than a,1-77-7556224,24.0,less
was less than half,1-72-6753664,32.0,less
was less than the,1-57-9095680,40.0,less
was the biggest decline,1-17-1595392,52.0,declin
was the biggest drop,1-57-3251584,96.0,drop
was the biggest loser,1-24-8648192,358.26,lose
was the latest blow,1-22-1247616,358.78,low
was the lowest in,1-54-1471360,1210.0,low
was the lowest it,1-18-3713664,393.09,low
was the lowest level,1-57-6510464,2476.0,low
was the lowest monthly,1-68-1135744,1983.0,low
was the lowest reading,1-59-1279232,2038.0,low
was the lowest since,1-22-4431104,2636.0,low
was the worst decline,1-22-515584,40.0,declin
water low-flow aerators cut,1-36-9504256,528.0,low-
we are concerned about,1-41-3869312,2576.0,concern
we are concerned that,1-49-2441728,1272.0,concern
we are not giving,1-15-9759616,321.94,are not
we are not going,1-56-2784640,120.0,are not
we are not seeing,1-54-471808,1292.0,are not
we re very concerned,1-75-6972544,1268.0,concern
weak demand for chinese,1-77-7575680,1206.0,weak
weak demand for oil,1-61-5017216,1202.0,weak
weak economic reports over,1-77-136192,1202.0,weak
weak mutual-fund managers for,1-54-4888320,3156.0,weak
weak sales and higher,1-18-7799424,559.9,weak
weakness in the dollar,1-22-598272,411.8,weak
weakness in the economy,1-28-7142784,872.0,weak
weakness in the global,1-66-369664,828.0,weak
weakness in the home,1-29-5182592,386.0,weak
weakness in the jobs,1-9-9171072,411.04,weak
weakness in the labor,1-73-5571712,1522.0,weak
weakness in the mortgage,1-9-9180800,411.29,weak
weakness in the quarter,1-65-8011008,398.0,weak
weakness in the stock,1-26-8176384,407.92,weak
weakness in the u,1-30-2113408,808.0,weak
weakness in the us,1-8-6172416,418.56,weak
weather the steep downturn,1-25-2937856,2168.0,down
week stock market plunge,1-11-1252480,131.88,plunge
week to the lowest,1-73-1933440,2444.0,low
week with a loss,1-24-3925248,270.32,loss
weekly jobless claims and,1-62-7473536,2236.0,less
weekly jobless claims report,1-48-8777088,1100.0,less
weighed down by a,1-66-9382656,740.0,down
weighed down by general,1-24-9577216,336.0,down
weighed down by the,1-71-595840,340.0,down
well below the 0,1-29-6600448,312.92,low
were 0 percent below,1-16-7108736,67.15,low
were below fair value,1-13-7519744,5364.0,below
were down 0 0,1-4-9397248,72.0,down
were down 0 cent,1-52-4037120,260.0,down
were down 0 percent,1-4-9545600,148.0,down
were down by double,1-65-1434880,913.0,down
were down more than,1-23-8113152,200.0,down
were down on monday,1-75-7393280,28.0,down
were down on thursday,1-71-8183680,24.0,down
were down on tuesday,1-52-2208256,24.0,down
were down sharply as,1-65-1427584,857.0,down
were down sharply in,1-23-2483072,170.01,down
were expecting a loss,1-19-1658624,1312.0,loss
were hurt by the,1-77-8054784,901.0,hurt
were lower in afternoon,1-78-860928,492.0,lower
were the lowest since,1-73-9625856,2436.0,low
were trading down $0,1-67-588544,24.0,down
when it fell 0,1-17-221312,275.92,fell
when the dow dropped,1-20-8300416,343.87,drop
when the dow fell,1-10-6692864,767.24,fell
when the dow lost,1-22-9803392,964.0,lost
when the dow plunged,1-22-9735296,1491.0,plunge
when the economy weakens,1-26-8456064,57.0,weak
when the market lost,1-10-7901568,352.94,lost
when the market plunged,1-11-2726272,714.88,plunge
when the stock falls,1-46-3640704,680.0,fall
which are down by,1-66-7882112,24.0,down
which fell 0 0,1-18-1150336,141.42,fell
which fell more than,1-78-9608832,44.0,fell
which filed for bankruptcy,1-58-8509568,3734.0,bankruptcy
which had been down,1-57-1522432,28.0,down
which has tumbled to,1-25-3324544,437.22,tumble
which is also down,1-70-7860224,24.0,down
which lost $0 0,1-69-5078016,482.0,lost
which was down 0,1-25-2344448,108.92,down
which was the lowest,1-61-4932096,1214.0,low
while gold prices fell,1-54-6773120,2052.0,fell
who declined to be,1-62-2616832,3514.0,declin
who has lost their,1-79-2142592,24.0,lost
who have lost jobs,1-58-7767808,24.0,lost
who have lost their,1-59-9929856,164.0,lost
who lost the most,1-75-1055488,44.0,lost
who lost their jobs,1-58-6848512,96.0,lost
why they are not,1-20-5187456,24.0,are not
will also be hurt,1-43-6267264,901.0,hurt
will be a difficult,1-24-8541184,28.0,difficult
will be slow and,1-69-8083968,935.0,slow
will come down quickly,1-68-4158720,1662.0,down
will continue to decline,1-57-4786176,24.0,declin
will continue to fall,1-51-1831296,120.0,fall
will file for bankruptcy,1-57-4542976,1476.0,bankruptcy
will go down 0%,1-8-4744832,862.0,down
will likely remain weak,1-73-3283200,1202.0,weak
will lose their jobs,1-41-4316800,2410.0,lose
will make it difficult,1-69-8152064,24.0,difficult
will remain weak into,1-77-6444800,1202.0,weak
with 0 0 down,1-21-3910656,125.65,down
with 0 stocks down,1-21-2035584,125.41,down
with a 0% drop,1-31-3742848,264.73,drop
with a drop of,1-71-1648896,28.0,drop
with a loss of,1-5-148352,1840.0,loss
with a net loss,1-15-1349760,232.0,loss
with a year-ago loss,1-59-2035584,272.0,loss
with a year-earlier loss,1-53-2536576,98.0,loss
with less than three,1-74-5292032,28.0,less
with lower tax bill,1-25-3718528,44.0,lower
with the decline in,1-59-2514688,24.0,declin
with the dow falling,1-15-787968,988.0,fall
with the economic downturn,1-24-7821312,2246.0,down
with the loss of,1-57-4645120,80.0,loss
world equity index fell,1-31-4392192,5214.0,fell
world most carbon-negative product,1-47-9686656,538.0,negative
world stocks fell on,1-72-4076032,1357.0,fell
worried about a slowdown,1-38-8699264,1649.0,down
worries about catching the,1-66-598272,810.0,worries
worries about inflation and,1-57-5277440,633.0,worries
worries about the deepening,1-17-6824192,930.0,worries
worries about the economy,1-29-274816,1438.0,worries
worries about the fate,1-17-9613696,912.0,worries
worries about the financial,1-21-8621440,641.0,worries
worries about the future,1-25-7235200,637.0,worries
worries about the global,1-16-3898496,649.0,worries
worries about the health,1-23-5272576,1314.0,worries
worries about the outlook,1-24-1974784,1619.0,worries
worries about the u,1-43-5929216,1410.0,worries
worries about their dilutive,1-78-5790592,643.0,worries
worries that the federal,1-25-2072064,812.98,worries
worries that the u,1-23-1828864,385.86,worries
worst of the decline,1-57-4423808,28.0,declin
worst of the downturn,1-76-5012352,1097.0,down
worth less than 0,1-69-712576,40.0,less
would be down by,1-73-6364544,28.0,down
would be lost if,1-25-3336704,24.0,lost
would continue to decline,1-55-8594688,96.0,declin
would continue to fall,1-61-7561088,28.0,fall
would have a negative,1-67-8434176,985.0,negative
would have been down,1-77-9669632,24.0,down
would have lost 0,1-54-8896256,288.0,lost
write down the value,1-27-3635840,2110.0,down
writedowns and credit losses,1-22-6812032,268.0,down
wrote down the value,1-73-2346880,1741.0,down
years after the crash,1-25-1087104,330.84,crash
yesterday reported a drop,1-16-6877696,194.82,drop
yesterday reported declines in,1-19-41344,272.2,declin
yesterday stock market plunge,1-9-5958400,125.7,plunge
yield fell to 0,1-45-4623232,858.0,fell
yield was down 0,1-54-7607296,818.0,down
york stock exchange fell,1-58-2653312,1490.0,fell
york stock exchange slipped,1-23-2487936,41.36,slip
york stock exchange slowed,1-20-4207360,1771.0,slow
york stock prices fell,1-25-4924800,39.51,fell
you are not going,1-64-6408320,32.0,are not
you should worry about,1-69-6590720,1048.0,worry
your cash in less,1-66-1541888,144.0,less
$0 0 loss,1-20-7390848,51.0,loss
$0 billion loss,1-30-7089280,570.0,loss
$0 million loss,1-3-1203840,129.0,loss
& drop website,1-25-1751040,982.0,drop
& low prices,1-67-7159808,33.0,low
&amp co downgraded,1-25-8419584,1202.0,down
&amp co lost,1-22-853632,1110.0,lost
&amp drops cnbc,1-55-5632512,1171.0,drop
&amp poor lowered,1-77-7244928,2899.0,lower
&gt us jobless,1-21-5710336,373.0,less
-listed shares fell,1-63-5963264,25.0,fell
0 0% below,1-16-4533248,1701.0,below
0 0% decline,1-5-1225728,64.0,declin
0 0% drop,1-4-885248,76.0,drop
0 0% fall,1-20-3324544,46.0,fall
0 0% loss,1-8-6094592,45.51,loss
0 0% lower,1-20-3363456,34.0,lower
0 0% slide,1-11-3460736,26.6,slide
0 0-point decline,1-25-3793920,21.0,declin
0 0-point drop,1-17-916864,24.0,drop
0 0-point loss,1-6-8764928,63.48,loss
0 0-point plunge,1-20-3387776,272.0,plunge
0 a drop,1-27-5197184,18.0,drop
0 a loss,1-11-532608,182.73,loss
0 after falling,1-21-3416960,48.79,fall
0 bankruptcy filing,1-33-8071808,1084.0,bankruptcy
0 bankruptcy protection,1-17-9815552,1938.0,bankruptcy
0 biggest losers,1-33-6118912,125.0,lose
0 billion drop,1-76-5192320,18.0,drop
0 billion loss,1-2-9990656,120.0,loss
0 cents lower,1-21-542336,118.02,lower
0 companies declined,1-15-323456,44.57,declin
0 companies declining,1-9-5846528,38.63,declin
0 concerns trail,1-16-7322752,24.95,concern
0 crash and,1-22-6048384,250.32,crash
0 decline of,1-18-9696384,216.02,declin
0 declined 0,1-18-7077120,32.05,declin
0 declined 0%,1-17-6627200,38.99,declin
0 declined to,1-16-7488128,150.51,declin
0 down 0,1-9-284544,110.53,down
0 down almost,1-20-9847168,65.02,down
0 down and,1-3-7271680,177.0,down
0 drop is,1-19-3217536,77.29,drop
0 drop trades,1-12-2042880,21.77,drop
0 dropped 0,1-18-7889408,36.1,drop
0 fell 0,1-18-5936512,42.0,fell
0 fell and,1-28-6332928,241.25,fell
0 fell to,1-14-2300672,195.31,fell
0 futures fell,1-54-4195200,430.0,fell
0 futures lost,1-64-4878592,424.0,lost
0 futures slid,1-15-4297344,846.0,slid
0 index declined,1-26-5999744,3373.0,declin
0 index down,1-67-9847168,1679.0,down
0 index dropped,1-4-8324736,1706.0,drop
0 index fell,1-17-6340224,1688.0,fell
0 index lost,1-9-1962624,1805.0,lost
0 index plunged,1-27-8156928,25.61,plunge
0 index shed,1-23-505856,2112.0,shed
0 index slid,1-16-4637824,1945.0,slid
0 index slipped,1-19-350208,2246.0,slip
0 index tumbled,1-16-3545856,2053.0,tumble
0 industrials dropped,1-3-3205376,180.0,drop
0 industrials fell,1-3-46208,177.0,fell
0 industrials lost,1-21-6004608,72.0,lost
0 industrials plunged,1-21-3903360,41.94,plunge
0 issues down,1-24-1395968,35.5,down
0 issues lost,1-25-2653312,26.34,lost
0 job losses,1-28-6831488,51.0,loss
0 jobs lost,1-20-8543616,60.0,lost
0 loss at,1-19-14592,68.28,loss
0 loss company,1-24-5790592,41.71,loss
0 loss estimate,1-50-8682240,793.0,loss
0 loss from,1-19-2217984,82.82,loss
0 lost 0,1-11-4119808,189.0,lost
0 low on,1-71-352640,24.0,low
0 mark fears,1-17-8531456,30.6,fear
0 market collapse,1-11-6760960,43.12,collapse
0 market crash,1-24-4151424,410.0,crash
0 market plunge,1-8-8003712,42.89,plunge
0 million less,1-15-1957760,41.85,less
0 million loss,1-19-5870848,21.0,loss
0 net loss,1-27-4594048,24.0,loss
0 on fears,1-24-2256896,78.66,fear
0 opens down,1-45-9285376,432.0,down
0 or less,1-43-9278080,30.0,less
0 percent below,1-2-5938944,1805.0,below
0 percent contraction,1-27-1313280,392.0,contraction
0 percent decline,1-2-2847872,168.0,declin
0 percent decrease,1-5-2354176,336.0,decrease
0 percent down,1-9-1719424,41.5,down
0 percent drop,1-1-9976064,249.0,drop
0 percent drops,1-17-216448,34.47,drop
0 percent fall,1-13-2203392,36.0,fall
0 percent jobless,1-61-8961920,379.0,less
0 percent less,1-65-4586752,18.0,less
0 percent loss,1-68-3278336,18.0,loss
